,,,,,,,Lugar de grado,,Medidas,,
,,,,,,,País,,Medidas,,
Instituciones,Programa,Sexo,Periodo graduación,Año de corte,Tipo de cotizante,Sector económico,Colombia,,,,
Código institución,Código programa,Sexo,Semestre,Año,Tipo de cotizante,Sección,Graduados,Graduados que cotizan,,Tasa de cotizantes,IBC estimado
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2016,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,15,15,,"100,0%",$3.430.133
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2016,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca",1,1,,"100,0%",$3.183.000
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2016,Dependiente,Construccion,1,1,,"100,0%",$690.000
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2016,Dependiente,Educación,4,4,,"100,0%",$3.089.250
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2016,No cotizante,Sin información,1,0,,"0,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2017,Dependiente,Actividades de servicios administrativos y de apoyo,1,1,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2017,Dependiente,"Actividades profesionales, científicas y técnicas",2,2,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2017,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,11,11,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2017,Dependiente,Educación,4,4,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2017,Dependiente,Sin información,1,1,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2017,No cotizante,Sin información,1,0,,"0,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2018,Dependiente,Actividades de servicios administrativos y de apoyo,1,1,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2018,Dependiente,"Actividades profesionales, científicas y técnicas",6,6,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2018,Dependiente,Educación,3,3,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2018,Dependiente,Sin información,9,9,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2019,Dependiente,Actividades de servicios administrativos y de apoyo,2,2,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2019,Dependiente,"Actividades profesionales, científicas y técnicas",12,12,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,1,1,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2019,Dependiente,Educación,4,4,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2019,No cotizante,Sin información,2,0,,"0,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2020,Dependiente,Actividades de servicios administrativos y de apoyo,2,2,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2020,Dependiente,"Actividades profesionales, científicas y técnicas",1,1,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,10,10,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2020,Dependiente,Educación,3,3,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2020,Dependiente,Otras actividades de servicios,1,1,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2020,No cotizante,Sin información,4,0,,"0,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2021,Dependiente,Actividades de servicios administrativos y de apoyo,3,3,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2021,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,10,10,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2021,Dependiente,Educación,2,2,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2021,Independiente,Otras actividades de servicios,1,1,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2021,No cotizante,Sin información,4,0,,"0,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2022,Dependiente,Actividades de servicios administrativos y de apoyo,3,3,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2022,Dependiente,"Actividades profesionales, científicas y técnicas",10,10,,"100,0%",NaN
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,12165-ESPECIALIZACION EN DISEÑO DE AMBIENTES DE APRENDIZAJE,Femenino,2010-2,2022,Dependiente,Educación,1,1,,"100,0%",NaN
